Group,HomePlanet,CryoSleep,Deck,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
7450,1.0,0.0,7.0,1.0,23.0,0.0,509.0,0.0,193.0,0.0,2.0,False
7452,2.0,1.0,2.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7452,2.0,0.0,2.0,3.0,26.0,0.0,286.0,3387.0,575.0,213.0,548.0,True
7452,2.0,1.0,2.0,3.0,36.0,0.0,0.0,0.0,0.0,848.0,0.0,True
7453,2.0,1.0,3.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7455,2.0,0.0,1.0,3.0,41.0,0.0,0.0,1616.0,0.0,758.0,400.0,True
7456,1.0,1.0,7.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7457,3.0,0.0,5.0,1.0,71.0,0.0,1243.0,0.0,5.0,16.0,34.0,False
7458,1.0,1.0,7.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7459,2.0,0.0,2.0,1.0,33.0,0.0,0.0,397.0,0.0,1249.0,845.0,False
7460,1.0,0.0,6.0,3.0,24.0,0.0,786.0,0.0,0.0,309.0,0.0,True
7461,2.0,1.0,4.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7462,1.0,1.0,7.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7464,1.0,1.0,7.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7475,3.0,1.0,6.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7475,3.0,1.0,6.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7477,1.0,0.0,6.0,2.0,22.0,0.0,27.0,0.0,0.0,663.0,0.0,False
7479,3.0,1.0,6.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7481,1.0,0.0,7.0,1.0,46.0,0.0,0.0,0.0,1.0,0.0,1778.0,False
7483,3.0,0.0,5.0,2.0,43.0,0.0,244.0,0.0,358.0,160.0,800.0,True
7484,1.0,0.0,7.0,3.0,25.0,0.0,0.0,1435.0,0.0,0.0,0.0,True
7486,1.0,0.0,7.0,3.0,14.0,0.0,0.0,184.0,16.0,1234.0,0.0,False
7487,1.0,0.0,7.0,1.0,63.0,0.0,174.0,282.0,321.0,8.0,0.0,True
7488,3.0,0.0,5.0,1.0,29.0,0.0,558.0,0.0,386.0,355.0,0.0,False
7490,1.0,1.0,7.0,1.0,15.0,0.0,0.0,0.0,0.0,142.0,0.0,True
7492,3.0,0.0,4.0,1.0,19.0,0.0,193.0,0.0,2956.0,0.0,0.0,True
7494,1.0,0.0,5.0,1.0,53.0,0.0,2.0,794.0,425.0,0.0,397.0,False
7495,3.0,0.0,6.0,1.0,45.0,0.0,2.0,36.0,1110.0,9.0,0.0,False
7496,2.0,0.0,3.0,3.0,41.0,0.0,0.0,2383.0,0.0,2.0,97.0,True
7498,3.0,0.0,6.0,1.0,68.0,1.0,523.0,0.0,859.0,201.0,782.0,False
7498,3.0,1.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7498,3.0,0.0,6.0,1.0,27.0,1.0,30.0,0.0,910.0,0.0,0.0,True
7499,1.0,0.0,6.0,3.0,20.0,0.0,30.0,132.0,1121.0,0.0,0.0,True
7501,1.0,0.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,484.0,320.0,False
7502,2.0,0.0,3.0,3.0,45.0,0.0,66.0,5974.0,0.0,0.0,625.0,True
7503,2.0,1.0,2.0,1.0,26.0,0.0,145.0,0.0,0.0,0.0,0.0,True
7503,2.0,0.0,2.0,1.0,37.0,0.0,1577.0,11396.0,0.0,1014.0,560.0,True
7504,1.0,0.0,6.0,1.0,30.0,0.0,0.0,2.0,0.0,690.0,86.0,False
7505,3.0,0.0,6.0,1.0,51.0,1.0,511.0,0.0,291.0,4212.0,0.0,False
7505,3.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7505,3.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7506,1.0,0.0,6.0,1.0,19.0,0.0,2110.0,0.0,0.0,0.0,1.0,False
7507,1.0,0.0,5.0,1.0,19.0,0.0,0.0,789.0,0.0,0.0,0.0,False
7507,1.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7507,1.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7508,2.0,0.0,2.0,1.0,23.0,0.0,3580.0,564.0,103.0,848.0,90.0,False
7509,1.0,0.0,6.0,1.0,37.0,0.0,1442.0,4.0,0.0,3.0,0.0,False
7510,3.0,0.0,6.0,3.0,18.0,0.0,1092.0,0.0,208.0,150.0,0.0,False
7512,1.0,0.0,6.0,2.0,29.0,0.0,5.0,598.0,133.0,0.0,0.0,False
7513,1.0,0.0,5.0,1.0,25.0,0.0,0.0,779.0,0.0,2.0,6.0,False
7514,1.0,0.0,6.0,1.0,52.0,0.0,0.0,0.0,47.0,2059.0,0.0,False
7515,3.0,1.0,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,47.0,False
7515,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,True
7517,1.0,0.0,6.0,2.0,25.0,0.0,15.0,3.0,0.0,635.0,0.0,False
7518,2.0,1.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7518,2.0,0.0,2.0,2.0,32.0,1.0,2502.0,700.0,1104.0,13902.0,484.0,False
7520,1.0,0.0,6.0,1.0,58.0,0.0,1366.0,257.0,0.0,0.0,311.0,False
7521,1.0,0.0,6.0,1.0,44.0,0.0,657.0,0.0,103.0,0.0,394.0,False
7522,1.0,0.0,7.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,908.0,False
7523,1.0,0.0,7.0,1.0,24.0,0.0,0.0,0.0,643.0,167.0,0.0,True
7524,1.0,1.0,7.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7524,1.0,1.0,7.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7525,2.0,0.0,3.0,1.0,27.0,0.0,390.0,1377.0,0.0,2809.0,4914.0,False
7525,2.0,1.0,3.0,3.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7527,1.0,0.0,6.0,1.0,18.0,0.0,0.0,732.0,2.0,13.0,47.0,True
7529,1.0,1.0,7.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7531,2.0,1.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7533,1.0,0.0,7.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7534,1.0,0.0,6.0,2.0,40.0,0.0,420.0,0.0,345.0,1.0,0.0,False
7535,1.0,0.0,6.0,1.0,19.0,0.0,122.0,2.0,0.0,480.0,565.0,True
7536,3.0,1.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7538,2.0,0.0,1.0,1.0,48.0,1.0,313.0,2864.0,0.0,0.0,12424.0,False
7538,2.0,0.0,1.0,3.0,37.0,0.0,18.0,2669.0,0.0,1229.0,876.0,False
7542,1.0,0.0,6.0,1.0,35.0,0.0,4.0,53.0,0.0,0.0,844.0,False
7543,1.0,0.0,6.0,1.0,29.0,0.0,0.0,0.0,702.0,0.0,56.0,False
7544,1.0,0.0,5.0,1.0,54.0,0.0,118.0,0.0,0.0,669.0,0.0,False
7549,1.0,0.0,5.0,1.0,22.0,0.0,0.0,19.0,1468.0,2.0,119.0,True
7550,1.0,1.0,7.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7552,1.0,0.0,5.0,1.0,26.0,0.0,0.0,652.0,97.0,43.0,0.0,True
7553,1.0,0.0,6.0,2.0,19.0,0.0,10.0,24.0,0.0,0.0,565.0,False
7559,1.0,0.0,6.0,1.0,22.0,0.0,0.0,0.0,441.0,0.0,423.0,False
7561,1.0,0.0,6.0,1.0,18.0,0.0,388.0,182.0,0.0,66.0,140.0,False
7563,3.0,1.0,6.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7565,2.0,0.0,2.0,1.0,37.0,0.0,2.0,7272.0,0.0,50.0,1282.0,True
7565,2.0,1.0,2.0,3.0,17.0,0.0,0.0,0.0,151.0,0.0,0.0,True
7565,2.0,0.0,2.0,3.0,25.0,0.0,0.0,772.0,0.0,125.0,5913.0,False
7565,2.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7567,1.0,1.0,7.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7568,1.0,0.0,6.0,1.0,19.0,0.0,380.0,0.0,416.0,0.0,8.0,False
7569,3.0,0.0,5.0,1.0,18.0,0.0,3591.0,0.0,158.0,0.0,120.0,False
7569,3.0,0.0,4.0,1.0,50.0,1.0,828.0,0.0,572.0,1367.0,0.0,False
7572,1.0,1.0,7.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7573,1.0,1.0,7.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7574,2.0,1.0,2.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7576,2.0,0.0,4.0,1.0,23.0,0.0,30.0,2237.0,1.0,49.0,52.0,True
7576,2.0,0.0,4.0,1.0,39.0,0.0,2.0,530.0,0.0,848.0,1360.0,False
7577,1.0,0.0,5.0,2.0,14.0,0.0,80.0,130.0,0.0,1323.0,0.0,False
7578,1.0,0.0,6.0,3.0,14.0,0.0,653.0,0.0,4.0,0.0,0.0,False
7579,1.0,0.0,7.0,2.0,45.0,0.0,1.0,7.0,56.0,613.0,0.0,True
7580,1.0,1.0,7.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7583,3.0,0.0,6.0,1.0,36.0,0.0,32.0,355.0,1826.0,9.0,0.0,True
7584,2.0,1.0,2.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7584,2.0,0.0,2.0,1.0,31.0,0.0,0.0,1000.0,0.0,19.0,1776.0,False
7585,2.0,1.0,3.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7585,2.0,0.0,3.0,1.0,28.0,0.0,0.0,2674.0,1309.0,18.0,11.0,True
7585,2.0,1.0,3.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7586,2.0,0.0,3.0,1.0,29.0,0.0,220.0,1130.0,0.0,7.0,951.0,True
7588,1.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7588,1.0,0.0,7.0,3.0,15.0,0.0,0.0,714.0,0.0,0.0,0.0,True
7592,1.0,0.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,1586.0,0.0,False
7594,2.0,1.0,3.0,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7595,1.0,0.0,6.0,1.0,36.0,0.0,0.0,7.0,661.0,0.0,93.0,True
7596,2.0,1.0,3.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7596,2.0,1.0,3.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7598,1.0,1.0,7.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7599,1.0,0.0,5.0,1.0,44.0,0.0,0.0,204.0,135.0,225.0,223.0,False
7601,1.0,0.0,7.0,1.0,17.0,0.0,214.0,552.0,0.0,241.0,0.0,False
7604,3.0,1.0,6.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7604,3.0,0.0,6.0,1.0,23.0,0.0,463.0,0.0,658.0,0.0,0.0,False
7605,3.0,0.0,6.0,3.0,28.0,0.0,2484.0,136.0,42.0,0.0,0.0,False
7606,3.0,1.0,6.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7608,3.0,1.0,6.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7609,2.0,0.0,1.0,3.0,40.0,1.0,0.0,21.0,0.0,1503.0,1392.0,False
7609,2.0,1.0,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7614,2.0,1.0,3.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7616,1.0,0.0,6.0,2.0,20.0,0.0,11.0,725.0,0.0,0.0,0.0,True
7618,1.0,0.0,7.0,1.0,18.0,0.0,761.0,21.0,27.0,0.0,0.0,True
7620,3.0,0.0,6.0,1.0,17.0,0.0,3651.0,0.0,2228.0,38.0,0.0,False
7621,2.0,1.0,2.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7622,1.0,0.0,7.0,1.0,31.0,0.0,0.0,0.0,185.0,584.0,0.0,False
7623,1.0,0.0,7.0,1.0,40.0,0.0,0.0,0.0,84.0,798.0,0.0,False
7624,2.0,1.0,3.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7625,1.0,0.0,6.0,1.0,21.0,0.0,0.0,0.0,114.0,2.0,683.0,False
7626,1.0,0.0,5.0,1.0,29.0,0.0,767.0,16.0,9.0,0.0,0.0,False
7627,2.0,0.0,1.0,3.0,63.0,0.0,0.0,5036.0,4.0,519.0,0.0,True
7628,3.0,0.0,6.0,1.0,19.0,0.0,37.0,0.0,1288.0,0.0,0.0,True
7628,3.0,0.0,4.0,1.0,36.0,0.0,1103.0,3.0,0.0,0.0,659.0,False
7630,1.0,0.0,6.0,3.0,48.0,0.0,0.0,172.0,115.0,1.0,645.0,False
7631,2.0,0.0,5.0,1.0,33.0,0.0,81.0,1125.0,481.0,505.0,1261.0,False
7632,3.0,0.0,4.0,1.0,28.0,0.0,2703.0,0.0,4.0,1.0,0.0,False
7633,1.0,0.0,7.0,1.0,39.0,0.0,0.0,0.0,0.0,847.0,1.0,False
7634,1.0,1.0,7.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7635,2.0,1.0,2.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7639,2.0,1.0,2.0,3.0,44.0,0.0,0.0,0.0,0.0,848.0,0.0,True
7640,1.0,1.0,7.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7641,1.0,0.0,6.0,3.0,21.0,0.0,618.0,33.0,1.0,2.0,0.0,True
7643,2.0,0.0,3.0,3.0,53.0,0.0,8.0,1489.0,0.0,2723.0,7401.0,False
7643,2.0,1.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7644,1.0,1.0,7.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7646,2.0,0.0,3.0,3.0,25.0,0.0,0.0,16016.0,1025.0,189.0,1037.0,True
7646,2.0,0.0,3.0,3.0,44.0,1.0,3010.0,26.0,0.0,62.0,904.0,False
7646,2.0,0.0,3.0,3.0,24.0,0.0,145.0,4224.0,0.0,5.0,61.0,True
7647,1.0,0.0,7.0,1.0,24.0,0.0,0.0,7.0,127.0,639.0,37.0,False
7649,1.0,1.0,7.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7650,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7650,1.0,1.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7650,1.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7650,1.0,0.0,6.0,1.0,18.0,0.0,711.0,12.0,0.0,83.0,0.0,True
7650,1.0,1.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7652,2.0,1.0,2.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7656,1.0,1.0,7.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7660,2.0,1.0,2.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7661,1.0,1.0,7.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7665,1.0,1.0,7.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7666,3.0,1.0,6.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7667,2.0,1.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7669,1.0,0.0,7.0,1.0,24.0,0.0,137.0,636.0,136.0,37.0,0.0,False
7670,3.0,1.0,6.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7671,1.0,0.0,6.0,1.0,29.0,0.0,0.0,7.0,31.0,700.0,0.0,False
7676,3.0,0.0,4.0,1.0,37.0,1.0,2771.0,0.0,6.0,1.0,10.0,False
7677,1.0,1.0,7.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7678,1.0,0.0,7.0,1.0,42.0,0.0,1132.0,0.0,0.0,77.0,608.0,False
7678,1.0,1.0,7.0,1.0,54.0,0.0,0.0,137.0,0.0,0.0,0.0,True
7679,1.0,1.0,7.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7680,2.0,0.0,3.0,1.0,27.0,0.0,0.0,6.0,0.0,7786.0,0.0,False
7682,1.0,1.0,7.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7683,1.0,0.0,6.0,1.0,28.0,0.0,0.0,817.0,58.0,0.0,25.0,True
7684,2.0,0.0,3.0,1.0,24.0,0.0,812.0,5450.0,0.0,1.0,262.0,True
7687,1.0,0.0,6.0,2.0,20.0,0.0,0.0,0.0,8.0,1.0,1175.0,False
7688,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7689,1.0,0.0,6.0,1.0,24.0,0.0,0.0,96.0,0.0,597.0,0.0,False
7691,3.0,1.0,6.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7692,2.0,0.0,3.0,3.0,32.0,1.0,0.0,48.0,0.0,3204.0,112.0,False
7693,2.0,0.0,2.0,1.0,36.0,0.0,0.0,2979.0,0.0,68.0,347.0,True
7693,2.0,0.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7694,1.0,0.0,6.0,1.0,30.0,0.0,574.0,0.0,133.0,25.0,2.0,False
7696,3.0,0.0,5.0,1.0,34.0,0.0,751.0,0.0,185.0,0.0,77.0,False
7696,3.0,0.0,6.0,1.0,37.0,0.0,1000.0,0.0,80.0,40.0,0.0,False
7697,2.0,1.0,2.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7698,3.0,0.0,6.0,1.0,39.0,0.0,332.0,0.0,728.0,2.0,86.0,True
7699,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7700,3.0,0.0,6.0,1.0,54.0,0.0,1144.0,140.0,2.0,2.0,0.0,False
7702,1.0,1.0,7.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7703,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7703,1.0,1.0,7.0,1.0,13.0,0.0,0.0,0.0,187.0,0.0,0.0,True
7705,3.0,0.0,6.0,1.0,46.0,0.0,5888.0,54.0,13.0,12.0,0.0,False
7707,1.0,0.0,7.0,1.0,23.0,0.0,40.0,4.0,9.0,318.0,1413.0,False
7708,1.0,0.0,6.0,1.0,18.0,0.0,110.0,103.0,471.0,11.0,1.0,False
7709,1.0,0.0,6.0,2.0,27.0,0.0,2647.0,0.0,0.0,42.0,32.0,False
7709,1.0,1.0,7.0,2.0,24.0,0.0,0.0,137.0,0.0,0.0,0.0,False
7710,2.0,0.0,2.0,1.0,27.0,0.0,118.0,1769.0,4127.0,118.0,619.0,True
7712,2.0,0.0,1.0,1.0,25.0,1.0,1.0,4298.0,0.0,0.0,2.0,True
7713,2.0,1.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7714,1.0,0.0,7.0,1.0,19.0,0.0,0.0,28.0,62.0,24.0,1686.0,False
7715,1.0,0.0,6.0,3.0,18.0,0.0,1.0,5.0,305.0,347.0,0.0,False
7716,2.0,1.0,5.0,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7717,1.0,0.0,7.0,1.0,64.0,0.0,0.0,0.0,0.0,563.0,344.0,False
7719,3.0,1.0,5.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7720,1.0,0.0,6.0,3.0,53.0,0.0,0.0,0.0,754.0,46.0,0.0,False
7721,3.0,0.0,4.0,1.0,27.0,0.0,83.0,0.0,2621.0,5.0,0.0,True
7723,2.0,1.0,2.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7724,3.0,0.0,6.0,1.0,25.0,0.0,338.0,319.0,32.0,15.0,0.0,False
7727,1.0,0.0,5.0,3.0,33.0,0.0,0.0,0.0,0.0,436.0,224.0,True
7728,2.0,0.0,3.0,1.0,27.0,0.0,0.0,9.0,0.0,40.0,7621.0,False
7729,2.0,1.0,3.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7731,2.0,1.0,2.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7736,3.0,0.0,5.0,1.0,27.0,0.0,1730.0,0.0,379.0,5.0,0.0,False
7738,3.0,1.0,6.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7739,1.0,0.0,6.0,1.0,22.0,0.0,60.0,48.0,0.0,0.0,500.0,False
7741,1.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7741,1.0,0.0,5.0,1.0,24.0,0.0,9.0,769.0,9.0,0.0,0.0,False
7742,3.0,1.0,6.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7742,3.0,1.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7743,1.0,0.0,7.0,1.0,63.0,0.0,0.0,243.0,0.0,777.0,0.0,False
7744,2.0,0.0,2.0,1.0,19.0,0.0,0.0,4534.0,0.0,617.0,1156.0,False
7744,2.0,1.0,2.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7747,3.0,0.0,6.0,1.0,41.0,0.0,688.0,31.0,1880.0,0.0,47.0,False
7748,2.0,0.0,1.0,1.0,44.0,0.0,18.0,1451.0,0.0,279.0,64.0,False
7748,2.0,0.0,1.0,1.0,39.0,1.0,0.0,395.0,0.0,1012.0,1080.0,False
7749,3.0,1.0,4.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7749,3.0,0.0,4.0,1.0,37.0,0.0,416.0,56.0,1912.0,0.0,0.0,False
7751,2.0,1.0,3.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7752,1.0,0.0,6.0,2.0,18.0,0.0,0.0,0.0,0.0,746.0,1.0,False
7754,2.0,0.0,2.0,3.0,55.0,0.0,1.0,2670.0,34.0,542.0,1339.0,True
7755,1.0,1.0,5.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7757,2.0,1.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7757,2.0,0.0,2.0,1.0,43.0,0.0,0.0,8948.0,0.0,153.0,872.0,True
7760,1.0,0.0,7.0,2.0,32.0,0.0,0.0,494.0,0.0,0.0,213.0,False
7761,1.0,0.0,6.0,1.0,23.0,0.0,1.0,0.0,0.0,237.0,553.0,True
7761,1.0,1.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7764,1.0,0.0,6.0,1.0,24.0,0.0,1405.0,0.0,14.0,2.0,163.0,False
7767,1.0,1.0,7.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7768,1.0,0.0,6.0,1.0,14.0,0.0,0.0,268.0,239.0,127.0,0.0,True
7769,1.0,0.0,5.0,1.0,20.0,0.0,98.0,499.0,0.0,142.0,52.0,False
7770,1.0,0.0,7.0,1.0,17.0,0.0,527.0,124.0,37.0,290.0,30.0,False
7770,1.0,0.0,6.0,3.0,20.0,0.0,748.0,0.0,0.0,0.0,487.0,False
7771,1.0,0.0,7.0,1.0,22.0,0.0,0.0,137.0,692.0,18.0,0.0,True
7773,1.0,1.0,7.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7774,3.0,0.0,4.0,3.0,67.0,0.0,1146.0,16.0,39.0,0.0,518.0,True
7775,2.0,0.0,3.0,3.0,28.0,0.0,7.0,489.0,0.0,4.0,6027.0,False
7776,2.0,0.0,4.0,1.0,57.0,0.0,0.0,412.0,0.0,5491.0,234.0,False
7777,1.0,1.0,7.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7778,3.0,0.0,6.0,1.0,34.0,0.0,1199.0,33.0,346.0,0.0,0.0,False
7778,3.0,1.0,5.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7780,1.0,0.0,6.0,3.0,33.0,0.0,0.0,53.0,615.0,9.0,0.0,True
7782,2.0,0.0,3.0,3.0,33.0,0.0,0.0,73.0,31.0,8493.0,9065.0,False
7782,2.0,0.0,3.0,1.0,28.0,0.0,0.0,180.0,0.0,778.0,4973.0,False
7783,3.0,1.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7784,3.0,1.0,6.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7785,1.0,0.0,7.0,1.0,13.0,0.0,406.0,0.0,52.0,0.0,387.0,False
7786,1.0,0.0,6.0,1.0,38.0,0.0,0.0,0.0,0.0,45.0,3372.0,False
7787,2.0,0.0,2.0,3.0,39.0,0.0,258.0,1541.0,0.0,848.0,621.0,False
7787,2.0,1.0,7.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7788,1.0,0.0,6.0,2.0,43.0,0.0,0.0,0.0,110.0,538.0,0.0,False
7789,1.0,0.0,6.0,1.0,32.0,0.0,137.0,368.0,0.0,304.0,741.0,False
7790,3.0,0.0,6.0,3.0,45.0,0.0,810.0,0.0,132.0,198.0,0.0,False
7790,3.0,1.0,6.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7791,1.0,0.0,6.0,3.0,64.0,0.0,19.0,261.0,208.0,0.0,214.0,False
7797,1.0,0.0,5.0,1.0,44.0,0.0,358.0,303.0,0.0,0.0,131.0,False
7800,1.0,1.0,7.0,1.0,15.0,0.0,0.0,0.0,133.0,0.0,0.0,True
7802,3.0,0.0,6.0,1.0,33.0,0.0,166.0,634.0,419.0,201.0,1178.0,False
7803,1.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7803,1.0,1.0,7.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True
7805,1.0,0.0,7.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7806,1.0,0.0,6.0,3.0,24.0,0.0,0.0,688.0,0.0,0.0,1.0,False
7808,1.0,0.0,7.0,1.0,26.0,0.0,0.0,79.0,53.0,142.0,0.0,False
7809,3.0,1.0,6.0,1.0,26.0,0.0,0.0,0.0,308.0,0.0,0.0,True
7809,3.0,1.0,6.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,47.0,True
7812,3.0,0.0,6.0,1.0,26.0,0.0,1333.0,0.0,50.0,0.0,0.0,False
7813,1.0,0.0,6.0,1.0,27.0,0.0,0.0,55.0,0.0,740.0,85.0,False
7815,1.0,0.0,6.0,2.0,27.0,0.0,0.0,605.0,0.0,0.0,0.0,True
7816,1.0,0.0,6.0,2.0,37.0,0.0,0.0,925.0,0.0,0.0,0.0,True
